ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,Policy_Start_Year,Policy_Start_Month,Policy_Start_Day,Policy_End_Year,Policy_End_Month,Policy_End_Day,First_Transaction_Year,First_Transaction_Month,First_Transaction_Day
ID_EQPP0WB,2010-01-03,2011-01-02,Other,43,2010-01-03,1,Saloon,Black,TOYOTA,Port Harcourt,Rivers,CarSafe,0,2010,1,3,2011,1,2,2010,2010,2010
ID_00VRPZL,2010-01-03,2011-01-02,Male,51,2010-01-03,1,Saloon,Black,TOYOTA,Port Harcourt,Rivers,Car Classic,1,2010,1,3,2011,1,2,2010,2010,2010
ID_S4YK9HM,2010-01-03,2011-01-02,Male,53,2010-01-03,1,JEEP,Black,TOYOTA,Port Harcourt,Rivers,Car Classic,0,2010,1,3,2011,1,2,2010,2010,2010
ID_JWD2T9V,2010-01-03,2011-01-02,Male,38,2010-01-03,2,Saloon,Silver,Nissan,OJOTA,Benue,Car Classic,1,2010,1,3,2011,1,2,2010,2010,2010
ID_I6VBQGE,2010-01-03,2011-01-02,Male,38,2010-01-03,2,Saloon,Silver,Nissan,OJOTA,Benue,Car Classic,1,2010,1,3,2011,1,2,2010,2010,2010
ID_MAP0WSL,2010-01-03,2011-01-02,Male,32,2010-01-03,2,Saloon,Gold,TOYOTA,OJOTA,Benue,Car Classic,0,2010,1,3,2011,1,2,2010,2010,2010
ID_GQLQJJV,2010-01-03,2011-01-02,Male,38,2010-01-03,2,Saloon,Silver,Nissan,OJOTA,Benue,Car Classic,0,2010,1,3,2011,1,2,2010,2010,2010
ID_JYBSFH2,2010-01-03,2011-01-02,Male,45,2010-01-03,2,Saloon,Silver,Honda,OJOTA,Benue,Car Plus,1,2010,1,3,2011,1,2,2010,2010,2010
ID_Z6W6FKM,2010-01-04,2011-01-03,Male,6,2010-01-04,1,Saloon,Silver,Lexus,Lagos Island,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_VCI8HS9,2010-01-04,2011-01-03,Female,27,2010-01-04,1,Saloon,Silver,TOYOTA,OJOTA,Benue,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_WA8FJU2,2010-01-04,2011-01-03,Female,31,2010-01-04,1,Saloon,Silver,Ford,OJOTA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_NWPCQYS,2010-01-04,2011-01-03,Male,47,2010-01-04,1,Saloon,Silver,Hyundai,OJOTA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_XSLCWSA,2010-01-04,2011-01-03,Female,50,2010-01-04,1,Saloon,Silver,Honda,OJOTA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_IX2YS4J,2010-01-04,2011-01-03,Male,28,2010-01-04,2,Saloon,Red,TOYOTA,Lekki,Lagos,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_N7WMMW4,2010-01-04,2011-01-03,Male,41,2010-01-04,3,Saloon,Red,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_RZTATYW,2010-01-04,2011-01-03,Other,40,2010-01-04,1,Saloon,Red,TOYOTA,Abuja Municipal,Abuja-Municipal,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_L4P0WOU,2010-01-04,2011-01-03,Male,28,2010-01-04,2,Saloon,Red,TOYOTA,Lekki,Lagos,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_L90MBEE,2010-01-04,2011-01-03,Male,42,2010-01-04,1,Saloon,Red,Ford,Lekki,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_92ZE0GM,2010-01-04,2011-01-03,Other,42,2010-01-04,1,Saloon,Red,Kia,Lekki,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_G5IF9Y5,2010-01-04,2011-01-03,Male,28,2010-01-04,2,Saloon,White,TOYOTA,Lekki,Lagos,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_QZYWLN3,2010-01-04,2011-01-03,Male,38,2010-01-04,1,JEEP,Blue,Honda,Lekki,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_JR8TN6B,2010-01-04,2011-01-03,Male,44,2010-01-04,1,Saloon,Wine,TOYOTA,Yaba,Benue,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_FZDMSS7,2010-01-04,2011-01-03,Female,40,2010-01-04,1,Saloon,Silver,Hyundai,Lekki,Lagos,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_7SDHDVF,2010-01-04,2011-01-03,Female,39,2010-01-04,1,Saloon,Silver,Honda,Lekki,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_Y7TBIKD,2010-01-04,2011-01-03,Female,40,2010-01-04,1,JEEP,Black,TOYOTA,Lekki,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_DPH4QDW,2010-01-04,2011-01-03,Female,32,2010-01-04,1,Saloon,White,TOYOTA,Lekki,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_7UDN2JE,2010-01-04,2011-01-03,Male,41,2010-01-04,3,Saloon,White,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_4PQV41C,2010-01-04,2011-01-03,Male,50,2010-01-04,1,Saloon,White,TOYOTA,Abuja Municipal,Abuja-Municipal,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_4BOWTNC,2010-01-04,2011-01-03,Female,27,2010-01-04,1,Saloon,Silver,TOYOTA,OJOTA,Benue,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_JQJHBH2,2010-01-04,2011-01-03,Male,41,2010-01-04,1,JEEP,Brown,TOYOTA,GBAGADA,Benue,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_JIJMDT4,2010-01-04,2011-01-03,Male,40,2010-01-04,1,Saloon,Brown,TOYOTA,GBAGADA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_MZK0QIU,2010-01-04,2011-01-03,Male,51,2010-01-04,1,JEEP,Brown,Honda,LGA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_NJQXTIE,2010-01-04,2011-01-03,Female,1,2010-01-04,1,Saloon,Brown,Kia,LGA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_6429JJG,2010-01-04,2011-01-03,Female,42,2010-01-04,1,Saloon,Red,TOYOTA,LGA,Benue,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_A2YUQWK,2010-01-04,2011-01-03,Female,40,2010-01-04,1,Saloon,Red,Honda,LGA,Benue,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_EPKP65Q,2010-01-04,2011-01-03,Female,44,2010-01-04,4,Saloon,Red,Honda,Victoria Island,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_5U94229,2010-01-04,2011-01-03,Male,41,2010-01-04,1,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_TD8Y95Y,2010-01-04,2011-01-03,Male,52,2010-01-04,1,Saloon,Silver,TOYOTA,Alimosho,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_MZF9895,2010-01-04,2011-01-03,Male,46,2010-01-04,1,Saloon,Silver,TOYOTA,Alimosho,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_BH32R7F,2010-01-04,2011-01-03,Male,46,2010-01-04,1,JEEP,Grey,TOYOTA,Lagos Island,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_H44EFDU,2010-01-04,2011-01-03,Male,40,2010-01-04,1,JEEP,Ash,Lexus,Lagos Island,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_EVA3U1N,2010-01-04,2011-01-03,Male,36,2010-01-04,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_XF5KFWR,2010-01-04,2011-01-03,Female,50,2010-01-04,2,Saloon,Green,Volkswagen,Lagos Island,Lagos,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_5ISZ3QV,2010-01-04,2011-01-03,Male,40,2010-01-04,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_UEEI6FI,2010-01-04,2011-01-03,Female,45,2010-01-04,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_DVGCOTU,2010-01-04,2011-01-03,Male,36,2010-01-04,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_PB9A35W,2010-01-04,2011-01-03,Female,39,2010-01-04,1,JEEP,Black,Honda,Eti-Osa,Eti-Osa,Car Classic,0,2010,1,4,2011,1,3,2010,2010,2010
ID_F36WK5Y,2010-01-04,2011-01-03,Male,41,2010-01-04,1,Saloon,Silver,TOYOTA,Alimosho,Lagos,Car Classic,1,2010,1,4,2011,1,3,2010,2010,2010
ID_WN12YXU,2010-01-04,2011-01-03,Female,42,2010-01-04,2,Saloon,Silver,Honda,Oshodi-Isolo,Oshodi-Isolo,CarSafe,0,2010,1,4,2011,1,3,2010,2010,2010
ID_I1S08AV,2010-01-05,2011-01-04,Male,36,2010-01-05,1,Saloon,Silver,Black,Somolu,Lagos,Car Classic,1,2010,1,5,2011,1,4,2010,2010,2010
ID_M1PAGBU,2010-01-05,2011-01-04,Female,35,2010-01-05,1,Saloon,Silver,TOYOTA,Somolu,Lagos,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_Z0J2LFG,2010-01-05,2011-01-04,Male,50,2010-01-05,1,Saloon,Silver,Pontiac,Somolu,Lagos,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_DAFZ43R,2010-01-05,2011-01-04,Male,50,2010-01-05,1,Saloon,Silver,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_WN6IXGB,2010-01-05,2011-01-04,Male,61,2010-01-05,1,Saloon,Silver,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_4U5LNB6,2010-01-05,2011-01-04,Female,37,2010-01-05,1,Saloon,Silver,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_T9AP2LM,2010-01-05,2011-01-04,Male,36,2010-01-05,1,Saloon,Silver,Mercedes,Somolu,Lagos,Car Classic,0,2010,1,5,2011,1,4,2010,2010,2010
ID_7AZYOPF,2010-01-05,2011-01-04,Male,45,2010-01-05,1,Saloon,Silver,ACURA,Somolu,Lagos,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_FHJPMRA,2010-01-05,2011-01-04,Female,37,2010-01-05,1,Saloon,As Attached,TOYOTA,Somolu,Lagos,CarSafe,0,2010,1,5,2011,1,4,2010,2010,2010
ID_3MVPRL7,2010-01-05,2011-01-04,Female,44,2010-01-05,2,JEEP,Black,Ford,Abuja Municipal,Abuja-Municipal,Car Classic,1,2010,1,5,2011,1,4,2010,2010,2010
ID_VWJ3Q9Y,2010-01-05,2011-01-04,Female,39,2010-01-05,3,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,1,5,2011,1,4,2010,2010,2010
ID_LOK35GM,2010-01-05,2011-01-04,Male,47,2010-01-05,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,1,5,2011,1,4,2010,2010,2010
ID_T4RS1MN,2010-01-05,2011-01-04,Male,36,2010-01-05,1,Saloon,Black,Black,Somolu,Lagos,Car Classic,0,2010,1,5,2011,1,4,2010,2010,2010
ID_0Z8HNUO,2010-01-06,2011-01-05,Female,52,2010-01-06,1,Saloon,Black,TOYOTA,Somolu,Lagos,Car Classic,0,2010,1,6,2011,1,5,2010,2010,2010
ID_13UJQCN,2010-01-06,2011-01-05,Male,36,2010-01-06,1,Saloon,Black,Kia,Somolu,Lagos,CarSafe,0,2010,1,6,2011,1,5,2010,2010,2010
ID_MHWF8A4,2010-01-06,2011-01-05,Female,38,2010-01-06,1,Saloon,Red,TOYOTA,Somolu,Lagos,Car Classic,1,2010,1,6,2011,1,5,2010,2010,2010
ID_BW5QGB0,2010-01-06,2011-01-05,Male,40,2010-01-06,1,Saloon,Silver,TOYOTA,Somolu,Lagos,Car Classic,1,2010,1,6,2011,1,5,2010,2010,2010
ID_2OOJZCU,2010-01-06,2011-01-05,Female,66,2010-01-06,1,Saloon,Silver,Mercedes,Somolu,Lagos,CarSafe,0,2010,1,6,2011,1,5,2010,2010,2010
ID_ROXWP6L,2010-01-06,2011-01-05,Male,40,2010-01-06,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,1,6,2011,1,5,2010,2010,2010
ID_S9FJFJ1,2010-01-06,2011-01-05,Male,35,2010-01-06,1,Saloon,Black,Volkswagen,Ikeja,Lagos,CarSafe,0,2010,1,6,2011,1,5,2010,2010,2010
ID_1LXD5W8,2010-01-06,2011-01-05,Female,61,2010-01-06,1,JEEP,Black,Ford,Lagos Mainland,Lagos,Car Classic,0,2010,1,6,2011,1,5,2010,2010,2010
ID_A3UKH5X,2010-01-06,2011-01-05,Female,36,2010-01-06,1,JEEP,Black,Mitsubishi,Lagos Mainland,Lagos,Car Classic,0,2010,1,6,2011,1,5,2010,2010,2010
ID_9A5PC81,2010-01-06,2011-01-05,Male,35,2010-01-06,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,CarSafe,0,2010,1,6,2011,1,5,2010,2010,2010
ID_HTODXCI,2010-01-06,2011-01-05,Female,36,2010-01-06,1,JEEP,Cream,Mitsubishi,Lagos Mainland,Lagos,Car Classic,0,2010,1,6,2011,1,5,2010,2010,2010
ID_M6KBLED,2010-01-07,2011-01-06,Male,65,2010-01-07,1,Saloon,Grey,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_37J3MSO,2010-01-07,2011-01-06,Female,50,2010-01-07,1,Saloon,Black,Hyundai,Ikeja,Lagos,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_YS0DIKB,2010-01-07,2011-01-06,Other,40,2010-01-07,1,Saloon,White,TOYOTA,Ikeja,Lagos,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_DSMHY0D,2010-01-07,2011-01-06,Female,29,2010-01-07,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_D6QT7RL,2010-01-07,2011-01-06,Female,33,2010-01-07,1,JEEP,As Attached,Lincoln,Victoria Island,Lagos,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_ERSIE58,2010-01-07,2011-01-06,Male,36,2010-01-07,2,JEEP,Black,TOYOTA,Warri,Delta,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_21NF3KX,2010-01-07,2011-01-06,Female,32,2010-01-07,1,Saloon,Black,TOYOTA,Warri,Delta,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_WV9LLHB,2010-01-07,2011-01-06,Male,50,2010-01-07,1,Saloon,Black,Chevrolet,Warri,Delta,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_KU677CU,2010-01-07,2011-01-06,Male,43,2010-01-07,2,Saloon,Grey,TOYOTA,Festac,Benue,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_EU5V3PQ,2010-01-07,2011-01-06,Male,36,2010-01-07,2,JEEP,Black,TOYOTA,Warri,Delta,Car Classic,1,2010,1,7,2011,1,6,2010,2010,2010
ID_DCCTSNW,2010-01-07,2011-01-06,Male,50,2010-01-07,1,Saloon,Black,Honda,Surulere,Lagos,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_2RTY3Q1,2010-01-07,2011-01-06,Male,35,2010-01-07,1,JEEP,Silver,Lexus,Surulere,Lagos,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_DCJFZWD,2010-01-07,2011-01-06,Male,49,2010-01-07,1,JEEP,Silver,Jeep,Port-Harcourt,Port-Harcourt,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_LIU0VPZ,2010-01-07,2011-01-06,Female,24,2010-01-07,1,JEEP,Red,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_H7HKHHK,2010-01-07,2011-01-06,Male,32,2010-01-07,1,Saloon,Red,TOYOTA,Port-Harcourt,Port-Harcourt,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_WGDEY1Z,2010-01-07,2011-01-06,Male,41,2010-01-07,1,JEEP,Black,TOYOTA,Ikwerre,Benue,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_GJGFCB8,2010-01-07,2011-01-06,Male,49,2010-01-07,1,Saloon,Black,Nissan,Ikwerre,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_WVK6SHX,2010-01-07,2011-01-06,Other,40,2010-01-07,1,Saloon,Black,TOYOTA,Ikwerre,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_GQ9RES6,2010-01-07,2011-01-06,Female,44,2010-01-07,1,Saloon,Black,Kia,Ikwerre,Benue,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_OVNH9UF,2010-01-07,2011-01-06,Female,29,2010-01-07,1,Saloon,Red,Kia,Lagos Island,Lagos,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_9OJR1EC,2010-01-07,2011-01-06,Female,35,2010-01-07,1,Saloon,Black,Honda,Lagos Island,Lagos,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_088DOQ3,2010-01-07,2011-01-06,Female,50,2010-01-07,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,1,2010,1,7,2011,1,6,2010,2010,2010
ID_QJH5DW3,2010-01-07,2011-01-06,Male,32,2010-01-07,1,Saloon,Black,Kia,Ikeja,Lagos,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_53AVLOO,2010-01-07,2011-01-06,Female,28,2010-01-07,1,Saloon,Silver,TOYOTA,IJAIYE,Benue,Car Plus,0,2010,1,7,2011,1,6,2010,2010,2010
ID_9GMXXLT,2010-01-07,2011-01-06,Male,46,2010-01-07,1,Saloon,Black,Honda,IJAIYE,Benue,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_9YVIWO8,2010-01-07,2011-01-06,Female,39,2010-01-07,1,Saloon,Black,Honda,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_7FIT5U0,2010-01-07,2011-01-06,Male,52,2010-01-07,1,Saloon,Black,TOYOTA,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_HMW3LVQ,2010-01-07,2011-01-06,Male,41,2010-01-07,1,Saloon,Black,Honda,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_93UB7LI,2010-01-07,2011-01-06,Male,46,2010-01-07,1,Saloon,Black,TOYOTA,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_NK5ZFWP,2010-01-07,2011-01-06,Female,50,2010-01-07,1,Saloon,Black,Hyundai,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_73MDTTS,2010-01-07,2011-01-06,Female,39,2010-01-07,1,Saloon,Black,TOYOTA,IJAIYE,Benue,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_SL4GBNH,2010-01-07,2011-01-06,Male,52,2010-01-07,1,Saloon,Black,TOYOTA,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_8UBZLDM,2010-01-07,2011-01-06,Male,20,2010-01-07,1,Saloon,Black,TOYOTA,IJAIYE,Benue,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_PZI0UDX,2010-01-07,2011-01-06,Male,42,2010-01-07,2,Saloon,Green,TOYOTA,Benin,Edo,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_69HMVYP,2010-01-07,2011-01-07,Other,39,2010-01-07,1,JEEP,Grey,Lexus,Festac,Benue,CarFlex,0,2010,1,7,2011,1,7,2010,2010,2010
ID_U8E53Y3,2010-01-07,2011-01-06,Male,46,2010-01-07,1,JEEP,Black,Honda,Festac,Benue,Car Classic,1,2010,1,7,2011,1,6,2010,2010,2010
ID_4OFCO0N,2010-01-07,2011-01-06,Male,47,2010-01-07,1,JEEP,Brown,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_UZ8A3OZ,2010-01-07,2011-01-06,Male,34,2010-01-07,1,Saloon,Silver,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0,2010,1,7,2011,1,6,2010,2010,2010
ID_5EDDW07,2010-01-07,2011-01-06,Female,50,2010-01-07,2,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,1,2010,1,7,2011,1,6,2010,2010,2010
ID_4MYWNJO,2010-01-07,2011-01-06,Male,50,2010-01-07,1,Saloon,Silver,Mercedes,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_V0537OQ,2010-01-07,2011-01-06,Male,46,2010-01-07,1,Saloon,Black,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,7,2011,1,6,2010,2010,2010
ID_36S5PTX,2010-01-08,2011-01-07,Male,35,2010-01-08,1,Saloon,Black,TOYOTA,Ajeromi-Ifelodun,Ajeromi-Ifelodun,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_OXGIWRG,2010-01-08,2011-01-07,Male,42,2010-01-08,1,Saloon,Black,Honda,Ajeromi-Ifelodun,Ajeromi-Ifelodun,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_B3Z0TBJ,2010-01-08,2011-01-07,,36,2010-01-08,1,Truck,Yellow,.,Victoria Island,Lagos,CVTP,0,2010,1,8,2011,1,7,2010,2010,2010
ID_QC3WG2K,2010-01-08,2011-01-07,Male,54,2010-01-08,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,1,2010,1,8,2011,1,7,2010,2010,2010
ID_MNJJT0K,2010-01-08,2011-01-07,Female,42,2010-01-08,1,Saloon,Black,Peugeot,Lekki,Lagos,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_6UFOEOL,2010-01-08,2011-01-07,Female,37,2010-01-08,1,JEEP,Ash,TOYOTA,AREPO,Benue,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_9W1LFTQ,2010-01-08,2011-01-07,Male,40,2010-01-08,1,Saloon,Ash,Ford,AREPO,Benue,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_626AOJR,2010-01-08,2011-01-07,Female,38,2010-01-08,2,JEEP,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_U95MMWE,2010-01-08,2011-01-07,Male,34,2010-01-08,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Plus,0,2010,1,8,2011,1,7,2010,2010,2010
ID_ENWHHUT,2010-01-08,2011-01-07,Male,51,2010-01-08,1,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_31C21H5,2010-01-08,2011-01-07,Male,40,2010-01-08,1,Saloon,Black,TOYOTA,Osogbo,Osun,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_3DSHSQ9,2010-01-08,2011-01-07,Other,40,2010-01-08,1,Saloon,Black,Honda,Osogbo,Osun,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_ESAJXZA,2010-01-08,2011-01-07,Female,50,2010-01-08,1,Saloon,Black,TOYOTA,Osogbo,Osun,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_VXMF8BI,2010-01-08,2011-01-07,Male,41,2010-01-08,1,Saloon,Black,Mercedes,Osogbo,Osun,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_IFC6FRB,2010-01-08,2011-01-04,Male,37,2010-01-08,1,Saloon,Grey,TOYOTA,Abuja,Abuja,Car Classic,0,2010,1,8,2011,1,4,2010,2010,2010
ID_ZYKRNN4,2010-01-08,2011-01-07,Female,54,2010-01-08,1,Saloon,Grey,Nissan,Abuja,Abuja,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_8DLRZCB,2010-01-08,2011-01-08,Male,37,2010-01-08,1,JEEP,Gold,Lexus,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,1,8,2011,1,8,2010,2010,2010
ID_GMSGXK6,2010-01-08,2011-01-07,Male,54,2010-01-08,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,1,2010,1,8,2011,1,7,2010,2010,2010
ID_IBYE3JN,2010-01-08,2011-01-07,Male,42,2010-01-08,1,Saloon,Black,Mitsubishi,Lekki,Lagos,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_YMUJYCW,2010-01-08,2011-01-08,Other,38,2010-01-08,1,JEEP,Black,Honda,ISHERI,Benue,CarFlex,0,2010,1,8,2011,1,8,2010,2010,2010
ID_1COUM0B,2010-01-08,2011-01-07,Male,45,2010-01-08,1,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_I4CNFRE,2010-01-08,2011-01-07,Female,36,2010-01-08,1,Saloon,Grey,TOYOTA,Ikorodu,Lagos,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_G6S3ACE,2010-01-08,2011-01-07,Male,37,2010-01-08,1,Saloon,Grey,Hyundai,Ikorodu,Lagos,Car Classic,1,2010,1,8,2011,1,7,2010,2010,2010
ID_8P7BZLN,2010-01-08,2011-01-07,Male,20,2010-01-08,1,Saloon,Grey,Lexus,Ikorodu,Lagos,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_1WQCILU,2010-01-08,2011-01-07,Female,42,2010-01-08,2,Saloon,Black,Honda,Ikorodu,Lagos,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_Y804P06,2010-01-08,2011-01-07,Female,31,2010-01-08,1,Saloon,Black,Dodge,Ikorodu,Lagos,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
ID_7MSQ8O0,2010-01-08,2011-01-07,Male,120,2010-01-08,1,Saloon,Grey,Mercedes,Victoria Island,Lagos,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_25CHSGU,2010-01-08,2011-01-07,Female,42,2010-01-08,1,JEEP,Black,Honda,Kosofe,Benue,Car Classic,0,2010,1,8,2011,1,7,2010,2010,2010
ID_FQ2P2WC,2010-01-08,2011-01-07,Male,40,2010-01-08,1,Saloon,Black,Kia,Kosofe,Benue,CarSafe,0,2010,1,8,2011,1,7,2010,2010,2010
